-0.001290,-0.476559,-0.113702,0.361567,0.092509,-0.587653,-0.303897,0.376265,16.217440,-6.576061,-16.217440,6.576058
0.000001,-0.000000,-0.000001,0.000000,-0.001290,-0.476559,-0.113702,0.361567,17.234312,-5.652308,-15.070509,7.816108
0.000003,-0.000000,-0.000003,0.000000,0.000001,-0.000000,-0.000001,0.000000,22.098721,-0.768849,-10.232306,12.635264
-1.210289,0.426422,1.087891,-0.548821,0.000003,-0.000000,-0.000003,0.000000,24.770580,1.867905,-7.510581,15.392093
-0.459672,0.249227,0.434889,-0.274010,-1.210289,0.426422,1.087891,-0.548821,21.069237,-1.875294,-11.150906,11.793623
-0.392143,0.271365,0.403300,-0.260208,-0.459672,0.249227,0.434889,-0.274010,16.120186,-6.810357,-16.120190,6.810354
-0.429006,0.341837,0.429006,-0.341837,-0.392143,0.271365,0.403300,-0.260208,16.079720,-6.905979,-16.079720,6.905976
-0.421725,0.281772,0.338384,-0.365113,-0.429006,0.341837,0.429006,-0.341837,16.042736,-6.991465,-16.042736,6.991463
-0.444194,0.300759,0.329316,-0.415637,-0.421725,0.281772,0.338384,-0.365113,16.003233,-7.081417,-16.003235,7.081414
-0.646316,0.468138,0.472036,-0.642418,-0.444194,0.300759,0.329316,-0.415637,15.922649,-7.260798,-15.922649,7.260796
-0.406567,0.205314,-0.025920,-0.637801,-0.646316,0.468138,0.472036,-0.642418,15.659192,-7.812791,-15.659193,7.812788
-0.713596,0.326283,-0.683575,-1.723454,-0.406567,0.205314,-0.025920,-0.637801,15.106813,-8.832407,-15.106814,8.832404
-0.375210,0.246843,-0.114668,-0.736720,-0.713596,0.326283,-0.683575,-1.723454,13.816599,-10.735338,-13.816600,10.735336
-0.341721,0.246567,0.164286,-0.424002,-0.375210,0.246843,-0.114668,-0.736720,12.556237,-12.189466,-12.556238,12.189464
-0.492260,0.333652,0.409472,-0.416440,-0.341721,0.246567,0.164286,-0.424002,10.350835,-14.108487,-10.350836,14.108485
-0.572745,0.428172,0.472946,-0.527971,-0.492260,0.333652,0.409472,-0.416440,9.868542,-14.452053,-9.868543,14.452051
-0.000002,0.000004,0.000002,-0.000004,-0.572745,0.428172,0.472946,-0.527971,2.797812,-4.143941,-2.797812,4.143941
-0.476914,0.357844,0.451752,-0.383005,-0.000002,0.000004,0.000002,-0.000004,2.788951,-4.149910,-2.788952,4.149909
-0.474063,0.397843,0.461041,-0.410865,-0.476914,0.357844,0.451752,-0.383005,2.771656,-4.161481,-2.771656,4.161481
-0.448829,0.421373,0.423200,-0.447003,-0.474063,0.397843,0.461041,-0.410865,2.748243,-4.176980,-2.748244,4.176979
-0.455515,0.468386,0.441652,-0.482248,-0.448829,0.421373,0.423200,-0.447003,2.734286,-4.186130,-2.734286,4.186129
-0.275852,0.368017,0.237450,-0.406419,-0.455515,0.468386,0.441652,-0.482248,2.708805,-4.202663,-2.708805,4.202663
-0.000005,0.000006,0.000005,-0.000006,-0.275852,0.368017,0.237450,-0.406419,9.420565,-14.747980,-9.420566,14.747979
-0.335275,0.491694,0.322847,-0.504122,-0.000005,0.000006,0.000005,-0.000006,9.354795,-14.789785,-9.354797,14.789783
-0.347172,0.471491,0.361896,-0.456766,-0.335275,0.491694,0.322847,-0.504122,9.363991,-14.783966,-9.363992,14.783965
-0.367986,0.558356,0.351132,-0.575210,-0.347172,0.471491,0.361896,-0.456766,9.356784,-14.788529,-9.356785,14.788528
-0.137372,0.285138,0.080555,-0.341955,-0.367986,0.558356,0.351132,-0.575210,10.623246,-13.871579,-10.623247,13.871578
-0.108920,0.264741,0.064006,-0.309655,-0.137372,0.285138,0.080555,-0.341955,11.909343,-12.822537,-11.909344,12.822536
0.000007,-0.000009,-0.000007,0.000009,-0.108920,0.264741,0.064006,-0.309655,11.891225,-12.839343,-11.891226,12.839340
-0.118898,0.166350,0.118896,-0.166352,0.000007,-0.000009,-0.000007,0.000009,11.868645,-12.860218,-11.868646,12.860216
-0.117378,0.229753,0.101687,-0.245445,-0.118898,0.166350,0.118896,-0.166352,15.574771,-16.229824,-15.574773,16.229824
-0.030961,0.280107,-0.067799,-0.378867,-0.117378,0.229753,0.101687,-0.245445,17.149666,-14.564986,-17.149668,14.564984
-0.295894,0.717801,0.219628,-0.794067,-0.030961,0.280107,-0.067799,-0.378867,14.202249,-17.394438,-14.202250,17.394436
-0.116032,0.385048,0.056970,-0.444110,-0.295894,0.717801,0.219628,-0.794067,6.781391,-21.405531,-6.781393,21.405529
0.000007,-0.000007,-0.000007,0.000007,-0.116032,0.385048,0.056970,-0.444110,2.497499,-22.349201,-2.497500,22.349201
-0.312069,0.533303,0.312048,-0.533323,0.000007,-0.000007,-0.000007,0.000007,-6.207058,-21.519773,6.207057,21.519775
0.000003,-0.000003,-0.000003,0.000003,-0.312069,0.533303,0.312048,-0.533323,-13.516737,-17.987434,13.516736,17.987436
-0.270054,0.440359,0.270062,-0.440351,0.000003,-0.000003,-0.000003,0.000003,-14.720923,-17.016003,14.720922,17.016006
-0.305234,0.495980,0.305234,-0.495980,-0.270054,0.440359,0.270062,-0.440351,-14.963111,-16.798952,14.963110,16.798956
-0.253004,0.544967,0.189736,-0.608234,-0.305234,0.495980,0.305234,-0.495980,-18.001606,-13.497552,18.001604,13.497555
-0.345891,0.660166,0.289116,-0.716941,-0.253004,0.544967,0.189736,-0.608234,-18.901487,-12.192596,18.901485,12.192599
-0.407900,0.575102,0.395241,-0.587761,-0.345891,0.660166,0.289116,-0.716941,-20.415409,-9.435809,20.415409,9.435813
-0.397381,0.614890,0.359052,-0.653218,-0.407900,0.575102,0.395241,-0.587761,-21.439125,-6.825821,21.439125,6.825825
-0.894061,1.378081,0.828315,-1.443828,-0.397381,0.614890,0.359052,-0.653218,-20.450294,-9.323730,20.450294,9.323733
-0.980081,2.186071,0.748233,-2.417918,-0.894061,1.378081,0.828315,-1.443828,-15.832325,-15.974762,15.832323,15.974765
-0.229693,0.726681,0.157769,-0.798606,-0.980081,2.186071,0.748233,-2.417918,-14.131620,-17.508492,14.131618,17.508495
-0.134917,0.781710,0.059153,-0.857474,-0.229693,0.726681,0.157769,-0.798606,-14.229043,-17.429407,14.229042,17.429411
0.693273,0.456574,-0.719440,-0.482741,-0.134917,0.781710,0.059153,-0.857474,-11.922682,-19.081392,11.922680,19.081394
0.734574,0.396012,-0.759994,-0.421432,0.693273,0.456574,-0.719440,-0.482741,-11.911758,-19.088215,11.911757,19.088217
0.848752,0.406265,-0.888254,-0.445767,0.734574,0.396012,-0.759994,-0.421432,-11.912686,-19.087637,11.912683,19.087637
2.275076,1.186754,-2.375827,-1.287505,0.848752,0.406265,-0.888254,-0.445767,-11.949379,-19.064686,11.949378,19.064688
0.760182,0.395581,-0.808209,-0.443608,2.275076,1.186754,-2.375827,-1.287505,-12.839528,-18.462574,12.839527,18.462576
1.629525,0.874307,-1.751173,-0.995956,0.760182,0.395581,-0.808209,-0.443608,-14.391973,-17.295118,14.391973,17.295120
-0.000009,0.000020,0.000009,-0.000020,1.629525,0.874307,-1.751173,-0.995956,-20.189760,-9.789480,20.189760,9.789484
0.703712,0.505386,-0.728899,-0.530573,-0.000009,0.000020,0.000009,-0.000020,-22.155882,-3.872385,22.155882,3.872389
0.625820,0.529111,-0.625820,-0.529112,0.703712,0.505386,-0.728899,-0.530573,-22.421524,-1.877575,22.421524,1.877579
1.106503,1.049361,-1.082225,-1.025083,0.625820,0.529111,-0.625820,-0.529112,-22.445404,-1.530068,22.445404,1.530072
0.625797,0.612975,-0.638366,-0.625544,1.106503,1.049361,-1.082225,-1.025083,-22.496552,0.317911,22.496552,-0.317907
1.130274,0.811077,-1.268237,-0.949040,0.625797,0.612975,-0.638366,-0.625544,-22.443970,1.576255,22.443970,-1.576252
0.535605,0.512769,-0.566780,-0.543945,1.130274,0.811077,-1.268237,-0.949040,-22.227177,3.458066,22.227177,-3.458063
0.000001,0.000012,-0.000001,-0.000012,0.535605,0.512769,-0.566780,-0.543945,-21.042664,7.949170,21.042664,-7.949167
1.699661,1.281412,-1.871061,-1.452811,0.000001,0.000012,-0.000001,-0.000012,-18.256804,13.138512,18.256805,-13.138508
0.640761,0.601684,-0.665860,-0.626783,1.699661,1.281412,-1.871061,-1.452811,-16.776453,14.993353,16.776455,-14.993350
1.592478,1.962442,-1.514061,-1.884026,0.640761,0.601684,-0.665860,-0.626783,-8.746267,20.622459,8.746270,-20.622458
-0.000011,0.000008,0.000011,-0.000008,1.592478,1.962442,-1.514061,-1.884026,-1.602557,22.441513,1.602559,-22.441513
1.094564,-0.064856,-1.160155,-0.000735,-0.000011,0.000008,0.000011,-0.000008,-1.454108,22.452961,1.454110,-22.452961
0.919220,-0.163701,-0.871723,0.211198,1.094564,-0.064856,-1.160155,-0.000735,-1.411521,22.455681,1.411522,-22.455681
1.406484,-0.258928,-1.359194,0.306218,0.919220,-0.163701,-0.871723,0.211198,-1.382238,22.457502,1.382240,-22.457502
1.053689,-0.343725,-1.096845,0.300569,1.406484,-0.258928,-1.359194,0.306218,-1.274344,17.453499,1.274346,-17.453497
0.663660,-0.242755,-0.625778,0.280638,1.053689,-0.343725,-1.096845,0.300569,-2.124659,17.370335,2.124661,-17.370335
0.512775,-0.259198,-0.512775,0.259198,0.663660,-0.242755,-0.625778,0.280638,-2.675901,17.294205,2.675902,-17.294205
0.617080,-0.499237,-0.562376,0.553941,0.512775,-0.259198,-0.512775,0.259198,-5.834866,16.468410,5.834867,-16.468410
0.677845,-0.571418,-0.715610,0.533653,0.617080,-0.499237,-0.562376,0.553941,-9.455909,14.719777,9.455910,-14.719776
0.920477,-1.004305,-0.941376,0.983407,0.677845,-0.571418,-0.715610,0.533653,-11.049916,13.565482,11.049917,-13.565481
0.750417,-1.181418,-0.667663,1.264173,0.920477,-1.004305,-0.941376,0.983407,-11.628033,13.063358,11.628034,-13.063356
0.000011,0.000015,-0.000011,-0.000015,0.750417,-1.181418,-0.667663,1.264173,-13.200256,11.489265,13.200257,-11.489263
0.177147,-0.473147,-0.185430,0.464864,0.000011,0.000015,-0.000011,-0.000015,-16.740334,7.945634,9.707150,-14.978818
0.174936,-0.798090,-0.161793,0.811233,0.177147,-0.473147,-0.185430,0.464864,-21.830275,2.859243,4.570275,-20.119242
-0.000020,-0.000011,0.000020,0.000011,0.174936,-0.798090,-0.161793,0.811233,-21.815826,2.875822,4.555827,-20.135820
0.075967,-0.795981,-0.049561,0.822388,-0.000020,-0.000011,0.000020,0.000011,-17.621674,6.319222,0.361674,-23.579220
0.145791,-0.826757,-0.159238,0.813311,0.075967,-0.795981,-0.049561,0.822388,-11.959984,8.547181,-5.300014,-25.807182
-0.000001,0.000014,0.000001,-0.000014,0.145791,-0.826757,-0.159238,0.813311,-9.780473,8.832099,-7.479527,-26.092098
0.259504,-1.696824,-0.315059,1.641270,-0.000001,0.000014,0.000001,-0.000014,-9.732934,8.835208,-7.527065,-26.095211
-0.184119,-0.194063,0.422766,0.432710,0.259504,-1.696824,-0.315059,1.641270,-9.057199,8.863938,-8.202801,-26.123940
-1.599056,0.539092,2.856215,0.718067,-0.184119,-0.194063,0.422766,0.432710,-9.675407,8.838746,-7.584592,-26.098747
-1.083403,0.648378,1.918800,0.187019,-1.599056,0.539092,2.856215,0.718067,-11.070155,8.699040,-6.189844,-25.959042
-1.153912,0.706907,2.046092,0.185273,-1.083403,0.648378,1.918800,0.187019,-11.887834,8.564021,-5.372165,-25.824020
-1.124922,0.632502,1.944964,0.187540,-1.153912,0.706907,2.046092,0.185273,-13.429464,8.198995,-3.830534,-25.458996
0.000001,0.000001,-0.000001,-0.000001,-1.124922,0.632502,1.944964,0.187540,-14.249278,8.384809,-1.624870,-24.258957
-2.237031,1.196869,3.744301,0.310401,0.000001,0.000001,-0.000001,-0.000001,-16.184635,7.184418,-0.963027,-24.332081
-1.126167,0.535429,1.848244,0.186649,-2.237031,1.196869,3.744301,0.310401,-17.531391,6.459867,0.383729,-23.607529
-1.094849,0.519931,1.795991,0.181211,-1.126167,0.535429,1.848244,0.186649,-18.829714,5.590260,1.569715,-22.850258
0.000003,0.000011,-0.000003,-0.000011,-1.094849,0.519931,1.795991,0.181211,-19.988358,4.683064,2.728357,-21.943062
-2.396062,1.137145,3.865484,0.332277,0.000003,0.000011,-0.000003,-0.000011,-20.995127,3.753260,3.884948,-20.863438
-0.000002,-0.000012,0.000002,0.000012,-2.396062,1.137145,3.865484,0.332277,-21.129265,3.511898,5.816907,-18.824253
-1.185967,0.579427,1.965430,0.200036,-0.000002,-0.000012,0.000002,0.000012,-21.379259,2.957663,7.453196,-16.883724
-1.164593,0.481469,1.940948,0.294887,-1.185967,0.579427,1.965430,0.200036,-21.752291,2.133224,8.612582,-15.272931
